Name of Restaurant,City,Country Code,Day of week,Start Time hour,Start Time Minute,End time hour,End time minute
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Ameritalia,Chicago,US,1,0,00,0,00
Ameritalia,Chicago,US,2,0,00,0,00
Ameritalia,Chicago,US,3,0,00,0,00
Ameritalia,Chicago,US,4,0,00,0,00
Ameritalia,Chicago,US,5,0,00,0,00
Ameritalia,Chicago,US,6,0,00,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
Amigos,Melbourne,AU,0,0,30,0,00
Amigos,Melbourne,AU,1,0,30,0,00
Amigos,Melbourne,AU,2,0,30,0,00
Amigos,Melbourne,AU,3,0,30,0,00
Amigos,Melbourne,AU,4,0,30,0,00
Amigos,Melbourne,AU,5,0,30,0,00
Amigos,Melbourne,AU,6,0,30,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
AMK Kitchen Bar,Chicago,US,0,0,00,0,00
AMK Kitchen Bar,Chicago,US,1,0,00,0,00
AMK Kitchen Bar,Chicago,US,2,0,00,0,00
AMK Kitchen Bar,Chicago,US,3,0,00,0,00
AMK Kitchen Bar,Chicago,US,4,0,00,0,00
AMK Kitchen Bar,Chicago,US,5,0,00,0,00
AMK Kitchen Bar,Chicago,US,6,0,00,0,00
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Amore,Birmingham,US,1,0,30,0,00
Amore,Birmingham,US,2,0,30,0,00
Amore,Birmingham,US,3,0,30,0,30
Amore,Birmingham,US,4,0,30,0,30
Amore,Birmingham,US,5,0,30,0,30
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Ampersand,New York,US,0,0,00,0,00
Ampersand,New York,US,1,0,00,0,00
Ampersand,New York,US,2,0,00,0,00
Ampersand,New York,US,3,0,00,0,00
Ampersand,New York,US,4,0,00,0,00
Ampersand,New York,US,5,0,00,0,00
Ampersand,New York,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amrheins,Boston,US,0,0,30,0,00
Amrheins,Boston,US,1,0,30,0,00
Amrheins,Boston,US,2,0,30,0,00
Amrheins,Boston,US,3,0,30,0,00
Amrheins,Boston,US,4,0,30,0,00
Amrheins,Boston,US,5,0,30,0,00
Amrheins,Boston,US,6,0,00,0,00
Amsterdam Falafelshop,Boston,US,0,0,00,0,30
Amsterdam Falafelshop,Boston,US,1,0,00,0,30
Amsterdam Falafelshop,Boston,US,2,0,00,0,30
Amsterdam Falafelshop,Boston,US,3,0,00,0,30
Amsterdam Falafelshop,Boston,US,4,0,00,0,30
Amsterdam Falafelshop,Boston,US,5,0,00,0,30
Amsterdam Falafelshop,Boston,US,6,0,00,0,30
Amsterdam Falafelshop,Boston,US,0,0,00,0,30
Amsterdam Falafelshop,Boston,US,1,0,00,0,30
Amsterdam Falafelshop,Boston,US,2,0,00,0,30
Amsterdam Falafelshop,Boston,US,3,0,00,0,30
Amsterdam Falafelshop,Boston,US,4,0,00,0,30
Amsterdam Falafelshop,Boston,US,5,0,00,0,30
Amsterdam Falafelshop,Boston,US,6,0,00,0,30
Amsterdam Falafelshop,Boston,US,0,0,00,0,30
Amsterdam Falafelshop,Boston,US,1,0,00,0,30
Amsterdam Falafelshop,Boston,US,2,0,00,0,30
Amsterdam Falafelshop,Boston,US,3,0,00,0,30
Amsterdam Falafelshop,Boston,US,4,0,00,0,30
Amsterdam Falafelshop,Boston,US,5,0,00,0,30
Amsterdam Falafelshop,Boston,US,6,0,00,0,30
Amsterdam Falafelshop,Boston,US,0,0,00,0,30
Amsterdam Falafelshop,Boston,US,1,0,00,0,30
Amsterdam Falafelshop,Boston,US,2,0,00,0,30
Amsterdam Falafelshop,Boston,US,3,0,00,0,30
Amsterdam Falafelshop,Boston,US,4,0,00,0,30
Amsterdam Falafelshop,Boston,US,5,0,00,0,30
Amsterdam Falafelshop,Boston,US,6,0,00,0,30
Amsterdam Falafelshop,Boston,US,0,0,00,0,30
Amsterdam Falafelshop,Boston,US,1,0,00,0,30
Amsterdam Falafelshop,Boston,US,2,0,00,0,30
Amsterdam Falafelshop,Boston,US,3,0,00,0,30
Amsterdam Falafelshop,Boston,US,4,0,00,0,30
